field_1,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal
"6219","12","1",H,"1213",1,306478.75027,2391305.999102,306480.345246,2391388.497694,1,306479.547758,2391347.248398,82.514009,0.019331,HP,"0","0","0",
"6220","12","1",H,"1214",1,306480.345246,2391388.497694,306493.063774,2391390.243742,1,306486.70451,2391389.370718,12.837821,1.434365,HV,"0","0","0",
"6221","12","1",H,"1215",1,306493.063774,2391390.243742,306516.218366,2391379.505662,1,306504.64107,2391384.874702,25.523352,2.005031,HO,"0","0","0",
"6223","12","1",H,"1239",1,306471.531646,2391413.494654,306493.063774,2391390.243742,1,306482.29771,2391401.869198,31.689706,2.394556,HO,"0","0","0",
"6225","12","1",H,"1265",1,306083.155678,2391404.749982,306120.720382,2391419.258174,1,306101.93803,2391412.004078,40.269028,1.202227,HO,"1","0","0",
"6226","12","1",H,"1281",1,306141.809182,2391432.246302,306123.822078,2391418.498206,1,306132.81563,2391425.372254,22.63948,0.918186,HO,"1","0","0",
"6230","12","1",H,"1320",1,306104.563998,2391440.499358,306126.123518,2391438.75331,1,306115.343758,2391439.626334,21.630108,1.651607,HV,"1","0","0",
"6232","12","1",H,"1328",1,306141.809182,2391432.246302,306180.30387,2391461.57555,1,306161.056526,2391446.910926,48.394688,0.91972,HO,"1","0","0",
"6235","12","1",H,"1354",1,306178.257502,2391463.043646,306180.30387,2391461.57555,1,306179.280686,2391462.309598,2.518517,2.193115,HO,"1","0","0",
"6236","12","1",H,"1407",1,306380.21939,2391492.253694,306384.96835,2391560.19347,1,306382.59387,2391526.223582,68.105549,0.069786,HP,"0","0","0",
"6239","12","1",H,"14244",1,306290.74963,2391601.495326,306319.781566,2391566.047582,1,306305.265598,2391583.771454,45.819165,2.455369,HO,"0","0","0",
"6240","12","1",H,"14245",1,306351.44803,2391527.38323,306380.21939,2391492.253694,1,306365.83371,2391509.818462,45.407879,2.455369,HO,"0","0","0",
"6241","12","1",H,"14247",1,306279.406078,2391441.25587,306335.53251,2391378.005982,1,306307.469294,2391409.630926,84.561958,2.415796,HO,"0","0","0",
"6242","12","1",H,"14390",1,306328.248542,2391158.30547,306360.529662,2391152.249182,1,306344.389102,2391155.277326,32.84432,1.756251,HV,"0","0","0",
"6243","12","1",H,"14391",1,306292.59203,2391164.995038,306310.941822,2391161.552414,1,306301.766926,2391163.273726,18.669936,1.756252,HV,"0","0","0",
"6244","12","1",H,"14397",1,306310.343006,2390907.503421,306330.156478,2390943.252797,1,306320.249742,2390925.378109,40.872871,0.506087,HO,"0","0","0",
"6245","12","1",H,"14398",1,306305.417726,2390858.949949,306310.343166,2390896.750781,1,306307.880446,2390877.850365,38.120373,0.12957,HP,"1","0","0",
"6246","12","1",H,"14412",0,306414.373758,2390636.000285,306424.906174,2390689.005885,0,306419.639966,2390662.503085,54.041886,0.196149,HP,"0","0","0",
"6247","12","1",H,"14413",0,306453.436862,2390681.745597,306450.907006,2390637.498973,0,306452.171934,2390659.622285,44.318889,0.057114,HP,"0","0","0",
"6248","12","1",H,"14415",1,306634.644575,2390938.867741,306697.000383,2390932.252957,1,306665.822479,2390935.560349,62.705679,1.676482,HV,"0","0","0",
"6249","12","1",H,"14416",1,306545.374334,2390934.142269,306541.188062,2390944.998685,1,306543.281198,2390939.570477,11.635577,2.773558,HO,"0","0","0",
"6250","12","1",H,"14417",1,306541.188062,2390944.998685,306548.406622,2390971.494493,1,306544.797342,2390958.246589,27.461527,0.265986,HP,"0","0","0",
"6251","12","1",H,"14418",1,306548.406622,2390971.494493,306571.657502,2390998.499229,1,306560.032062,2390984.996861,35.635084,0.710841,HO,"0","0","0",
"6252","12","1",H,"14678",1,306177.905214,2390764.505885,306186.690283,2390725.124847,1,306182.297749,2390744.815366,40.349022,2.922108,HP,"0","0","0",
"6253","12","1",H,"14681",1,306383.608193,2390930.6747,306442.904542,2390914.501981,1,306413.256367,2390922.58834,61.462296,1.837064,HV,"0","0","0",
"6254","12","2",H,"765",0,307591.780447,2390668.243229,307598.655327,2390633.002973,0,307595.217887,2390650.623101,35.90459,2.948927,HP,"1","0","0",
"6255","12","2",H,"767",0,307477.561087,2390664.998493,307506.091839,2390671.749661,1,307491.826463,2390668.374077,29.31863,1.338442,HV,"0","0","0",
"6256","12","2",H,"770",0,307559.812287,2390663.252445,307591.780447,2390668.243229,1,307575.796367,2390665.747837,32.355389,1.415929,HV,"1","0","0",
"6257","12","2",H,"771",0,307593.735455,2390674.007389,307602.200543,2390633.596573,0,307597.967999,2390653.801981,41.287913,2.935103,HP,"1","0","0",
"6258","12","2",H,"793",1,307462.436575,2390738.999869,307479.156095,2390732.248637,1,307470.796335,2390735.624253,18.031125,1.954569,HO,"0","0","0",
"6260","12","2",H,"820",1,307605.282815,2390769.249309,307586.844319,2390760.999421,1,307596.063567,2390765.124365,20.19997,1.150084,HO,"0","0","0",
"6261","12","2",H,"821",1,307586.844319,2390760.999421,307581.811871,2390744.004925,1,307584.328095,2390752.502173,17.723951,0.287895,HP,"0","0","0",
"6262","12","2",H,"822",1,307581.811871,2390744.004925,307588.439359,2390722.252701,1,307585.125615,2390733.128813,22.739456,2.845847,HP,"0","0","0",
"6263","12","2",H,"823",1,307588.439359,2390722.252701,307598.531647,2390708.750365,1,307593.485503,2390715.501533,16.857264,2.499727,HO,"0","0","0",
"6264","12","2",H,"824",1,307598.531647,2390708.750365,307598.655327,2390688.496765,1,307598.593487,2390698.623565,20.253978,3.135486,HP,"0","0","0",
"6267","12","2",H,"864",1,307603.687807,2390836.499421,307607.001535,2390819.752317,1,307605.344671,2390828.125869,17.071798,2.946247,HP,"0","0","0",
"6268","12","2",H,"865",1,307607.001535,2390819.752317,307613.780095,2390802.743485,1,307610.390815,2390811.247901,18.309813,2.762353,HO,"0","0","0",
"6269","12","2",H,"874",1,307561.530975,2390836.499421,307566.687103,2390858.498941,1,307564.109039,2390847.499181,22.595675,0.230219,HP,"0","0","0",
"6270","12","2",H,"875",1,307566.687103,2390858.498941,307603.687807,2390836.499421,1,307585.187455,2390847.499181,43.046846,2.107214,HO,"0","0","0",
"6271","12","2",H,"883",1,307603.687807,2390836.499421,307607.001535,2390850.001821,1,307605.344671,2390843.250621,13.903079,0.240661,HP,"0","0","0",
"6272","12","2",H,"884",1,307607.001535,2390850.001821,307613.780095,2390856.752989,1,307610.390815,2390853.377405,9.566982,0.787423,HO,"0","0","0",
"6273","12","2",H,"885",1,307613.780095,2390856.752989,307612.061343,2390874.998781,1,307612.920719,2390865.875885,18.326566,3.04767,HP,"0","0","0",
"6276","12","2",H,"890",1,307650.657055,2390873.500093,307701.187456,2390866.748893,1,307675.922255,2390870.124493,50.979409,1.703616,HV,"0","0","0",
"6277","12","2",H,"891",1,307701.187456,2390866.748893,307718.030848,2390883.496029,1,307709.609152,2390875.122461,23.752188,0.788264,HO,"1","0","0",
"6336","12","3",H,"828",1,308818.782625,2390756.998205,308904.498561,2390778.255645,1,308861.640593,2390767.626925,88.312516,1.327702,HV,"1","1","0",
"6337","12","3",H,"829",0,308904.498561,2390778.255645,308943.314305,2390778.255645,0,308923.906433,2390778.255645,38.815744,1.570796,HV,"1","1","0",
"6338","12","3",H,"837",1,308806.187809,2390778.503037,308801.098273,2390797.643677,1,308803.643041,2390788.073357,19.805744,2.881704,HP,"1","1","0",
"6339","12","3",H,"842",1,308749.029953,2390776.756989,308799.532961,2390803.500029,1,308774.281457,2390790.128509,57.146688,1.083802,HO,"1","0","0",
"6340","12","3",H,"843",1,308749.029953,2390776.756989,308728.845376,2390805.246077,1,308738.937664,2390791.001533,34.914829,2.525183,HO,"0","1","0",
"6341","12","3",H,"853",1,308887.064001,2390815.751101,308923.280833,2390813.001149,1,308905.172417,2390814.376125,36.321084,1.646581,HV,"1","1","0",
"6342","12","3",H,"856",1,308810.159329,2390799.370717,308887.418241,2390820.914365,1,308848.788785,2390810.142541,80.20641,1.298854,HV,"1","1","0",
"6343","12","3",H,"857",1,308887.418241,2390820.914365,308923.523777,2390817.705597,1,308905.471009,2390819.309981,36.24784,1.659435,HV,"1","1","0",
"6344","12","3",H,"878",1,308286.501504,2390814.252413,308306.686048,2390847.746653,1,308296.593776,2390830.999533,39.106009,0.542349,HO,"0","0","0",
"6345","12","3",H,"893",1,308806.655233,2390881.255133,308915.251041,2390885.256413,1,308860.953137,2390883.255773,108.669498,1.533967,HV,"0","0","0",
"6346","12","3",H,"895",1,308648.436032,2390830.542173,308616.248416,2390885.998589,1,308632.342224,2390858.270381,64.120642,2.6157,HO,"0","1","0",
"6347","12","3",H,"897",1,308347.124128,2390881.255133,308370.838656,2390891.017405,1,308358.981392,2390886.136269,25.645288,1.180281,HO,"1","0","0",
"6350","12","3",H,"954",1,308341.935392,2390986.110781,308347.118112,2390988.297405,1,308344.526752,2390987.204093,5.625114,1.171549,HO,"1","0","1",
"6351","12","3",H,"955",1,308347.118112,2390988.297405,308344.709568,2390992.884893,1,308345.91384,2390990.591149,5.181325,2.658126,HO,"1","0","0",
"6352","12","3",H,"972",1,308344.709568,2390992.884893,308392.498336,2391019.00019,1,308368.603952,2391005.942542,54.45893,1.070665,HO,"1","0","1",
"6353","12","3",H,"973",1,308392.498336,2391019.00019,308412.655552,2390987.252029,1,308402.576944,2391003.126109,37.606636,2.575899,HO,"0","0","0",
"6354","12","3",H,"974",1,308412.655552,2390987.252029,308432.8128,2390972.003613,1,308422.734176,2390979.627821,25.275064,2.218427,HO,"0","0","0",
"6355","12","3",H,"975",1,308432.8128,2390972.003613,308483.343104,2390968.744541,1,308458.077952,2390970.374077,50.635296,1.635204,HV,"0","0","0",
"6356","12","3",H,"976",1,308483.343104,2390968.744541,308513.592608,2390954.994781,1,308498.467856,2390961.869661,33.227826,1.997423,HO,"0","0","0",
"6357","12","3",H,"977",1,308513.592608,2390954.994781,308557.248096,2390950.003965,1,308535.420352,2390952.499373,43.939844,1.684625,HV,"0","0","0",
"6358","12","3",H,"978",1,308557.248096,2390950.003965,308584.28016,2390936.501629,1,308570.764128,2390943.252797,30.216644,2.034039,HO,"0","0","0",
"6359","12","3",H,"979",1,308584.28016,2390936.501629,308599.281216,2390907.998205,1,308591.780688,2390922.249917,32.209888,2.657135,HO,"0","1","0",
"6361","12","3",H,"1068",1,308742.498785,2391110.24339,308895.217697,2391157.005918,1,308818.858241,2391133.624654,159.717877,1.273661,HV,"0","0","0",
"6362","12","3",H,"1076",1,308343.68672,2391172.255326,308355.470368,2391161.997726,1,308349.578544,2391167.126526,15.622827,2.287069,HO,"0","0","0",
"6363","12","3",H,"1077",1,308355.470368,2391161.997726,308353.875296,2391143.504542,1,308354.672832,2391152.751134,18.561846,0.086039,HP,"0","0","0",
"6364","12","3",H,"1079",0,308901.845377,2391159.49363,308940.688097,2391171.498846,1,308921.266737,2391165.496238,40.655653,1.271037,HV,"1","0","0",
"6365","12","3",H,"1081",1,308643.156768,2391156.745182,308708.811872,2391180.243486,1,308675.98432,2391168.494334,69.733514,1.227096,HV,"1","0","1",
"6367","12","3",H,"1085",1,308343.68672,2391172.255326,308347.124128,2391193.993214,1,308345.405424,2391183.12427,22.007988,0.156831,HP,"0","0","0",
"6368","12","3",H,"1086",1,308488.375488,2391202.244478,308451.374944,2391178.744798,1,308469.875216,2391190.494638,43.832354,1.004955,HO,"0","0","0",
"6369","12","3",H,"1087",1,308451.374944,2391178.744798,308353.875296,2391143.504542,1,308402.62512,2391161.12467,103.672836,1.223967,HV,"0","0","0",
"6370","12","3",H,"1099",1,308542.219712,2391185.495998,308609.469856,2391210.492958,1,308575.844784,2391197.994478,71.745591,1.214921,HO,"0","0","0",
"6371","12","3",H,"1108",1,308621.280832,2391197.252318,308690.125984,2391225.75571,1,308655.703408,2391211.504014,74.512404,1.178261,HO,"0","0","0",
"6372","12","3",H,"1113",1,308476.591936,2391234.25299,308488.375488,2391202.244478,1,308482.483712,2391218.248734,34.108605,2.788851,HO,"0","0","0",
"6373","12","3",H,"1121",1,308506.937728,2391241.003582,308542.219712,2391185.495998,1,308524.57872,2391213.24979,65.771653,2.57539,HO,"0","0","0",
"6374","12","3",H,"1122",1,308232.781088,2391183.997342,308214.21888,2391214.246782,1,308223.499984,2391199.122062,35.490621,2.591205,HO,"1","0","0",
"6375","12","3",H,"1123",1,308214.21888,2391214.246782,308207.565184,2391244.493566,1,308210.892032,2391229.370174,30.969979,2.925061,HP,"1","0","0",
"6376","12","3",H,"1124",1,308215.937696,2391246.261502,308220.97008,2391219.251934,1,308218.453888,2391232.756718,27.474382,2.957386,HP,"1","0","0",
"6377","12","3",H,"1137",1,308591.031392,2391223.995326,308673.52992,2391267.747166,1,308632.280656,2391245.871246,93.382175,1.083176,HO,"0","0","0",
"6381","12","3",H,"1142",1,308591.031392,2391223.995326,308579.220384,2391241.004158,1,308585.125888,2391232.499742,20.707493,2.534632,HO,"0","0","0",
"6382","12","3",H,"1143",1,308579.220384,2391241.004158,308572.469184,2391259.249918,1,308575.844784,2391250.127038,19.454728,2.7872,HO,"0","0","0",
"6383","12","3",H,"1158",1,308506.937728,2391241.003582,308503.50032,2391260.995998,1,308505.219024,2391250.99979,20.28577,2.971322,HP,"0","0","0",
"6384","12","3",H,"1159",1,308503.50032,2391260.995998,308522.062496,2391267.747166,1,308512.781408,2391264.371582,19.751776,1.221964,HV,"0","0","0",
"6385","12","3",H,"1160",1,308522.062496,2391267.747166,308520.343808,2391284.493406,1,308521.203152,2391276.120286,16.834205,3.039319,HP,"0","0","0",
"6386","12","3",H,"1161",1,308520.343808,2391284.493406,308568.80912,2391303.923326,1,308544.576464,2391294.208366,52.215019,1.189511,HO,"1","0","0",
"6387","12","3",H,"1178",1,308570.874176,2391304.747838,308643.033088,2391341.748478,1,308606.953632,2391323.248158,81.092268,1.096988,HO,"1","0","0",
"6388","12","3",H,"1179",1,308643.033088,2391341.748478,308659.876544,2391301.503102,1,308651.454816,2391321.62579,43.627884,2.745224,HO,"1","0","0",
"6389","12","3",H,"1182",1,308568.80912,2391303.923326,308567.66048,2391306.45123,1,308568.2348,2391305.187278,2.77663,2.715099,HO,"1","0","0",
"6390","12","3",H,"1183",1,308567.66048,2391306.45123,308641.992416,2391344.477054,1,308604.826448,2391325.464142,83.493712,1.097937,HO,"1","0","0",
"6391","12","3",H,"1184",0,308875.732129,2391339.563678,308967.376417,2391348.252254,1,308921.554273,2391343.907966,92.055238,1.476271,HV,"0","0","0",
"6392","12","3",H,"1187",1,308672.938816,2391296.25059,308826.936129,2391356.25475,1,308749.937473,2391326.25267,165.274534,1.199249,HO,"0","0","0",
"6393","12","3",H,"1198",1,308294.99872,2391372.245342,308333.594496,2391257.75139,1,308314.296608,2391314.998366,120.824248,2.816457,HP,"0","0","0",
"6394","12","3",H,"1207",1,308316.874656,2391384.001694,308348.719232,2391267.993726,1,308332.796944,2391325.99771,120.299317,2.873688,HP,"0","0","0",
"6395","12","3",H,"1216",1,308266.344576,2391360.505054,308283.187744,2391378.996542,1,308274.76616,2391369.750798,25.012546,0.738783,HO,"1","0","0",
"6396","12","3",H,"1217",1,308283.187744,2391378.996542,308308.50112,2391390.75283,1,308295.844432,2391384.874686,27.910165,1.136008,HO,"1","0","0",
"6397","12","3",H,"1267",1,308503.50032,2391414.003742,308525.376288,2391420.75491,1,308514.438304,2391417.379326,22.894022,1.271458,HV,"1","0","0",
"6398","12","3",H,"1279",1,308865.751873,2391400.501374,308883.062753,2391424.494462,1,308874.407313,2391412.497918,29.586058,0.625007,HO,"0","0","0",
"6399","12","3",H,"1280",0,308883.062753,2391424.494462,308931.310657,2391430.998238,1,308907.186705,2391427.74635,48.684282,1.436805,HV,"0","0","0",
"6400","12","3",H,"1296",1,308560.658208,2391436.00339,308597.7832,2391451.006622,1,308579.220704,2391443.505006,40.042003,1.186737,HO,"1","0","0",
"6401","12","3",H,"1381",1,308607.064224,2391460.508318,308571.781696,2391536.50035,1,308589.42296,2391498.504334,83.783326,2.706917,HO,"1","0","0",
"6402","12","3",H,"1385",1,308323.529504,2391532.004286,308342.188064,2391540.254174,1,308332.858784,2391536.12923,20.401042,1.154489,HO,"0","0","0",
"6403","12","3",H,"1386",1,308342.188064,2391540.254174,308363.967616,2391400.748766,1,308353.07784,2391470.50147,141.195282,2.986723,HP,"0","0","0",
"6405","12","3",H,"1393",1,308624.841984,2391543.746302,308624.841984,2391528.745246,1,308624.841984,2391536.245774,15.001056,0,HP,"0","0","0",
"6406","12","3",H,"1394",1,308624.841984,2391528.745246,308646.250496,2391472.000126,1,308635.54624,2391500.372686,60.649262,2.780829,HO,"0","0","0",
"6408","12","3",H,"1399",1,308893.842529,2391542.247614,308916.625985,2391550.250078,1,308905.234257,2391546.248846,24.147987,1.233017,HV,"1","0","0",
"6409","12","3",H,"1400",0,308916.625985,2391550.250078,308927.282049,2391524.74403,1,308921.954017,2391537.497054,27.642543,2.745848,HO,"1","0","1",
"6410","12","3",H,"1402",1,308829.906113,2391522.99795,308899.218753,2391553.75651,1,308864.562433,2391538.37723,75.830937,1.153139,HO,"1","0","0",
"6411","12","3",H,"1403",1,308560.658208,2391436.00339,308537.187264,2391555.25523,1,308548.922736,2391495.62931,121.53965,2.947258,HP,"1","0","0",
"6416","12","3",H,"1427",1,308439.563936,2391407.499966,308422.84416,2391572.249694,1,308431.204048,2391489.87483,165.595965,3.040453,HP,"0","0","0",
"6417","12","3",H,"1428",1,308422.84416,2391572.249694,308432.936448,2391572.249694,1,308427.890304,2391572.249694,10.092288,1.570796,HV,"0","1","0",
"6418","12","3",H,"1432",1,308342.188064,2391540.254174,308357.189088,2391562.25379,1,308349.688576,2391551.253982,26.627314,0.598459,HO,"0","0","0",
"6419","12","3",H,"1433",1,308357.189088,2391562.25379,308387.56224,2391573.995774,1,308372.375664,2391568.124782,32.563823,1.201903,HO,"0","1","0",
"6420","12","3",H,"1434",1,308387.56224,2391573.995774,308422.84416,2391572.249694,1,308405.2032,2391573.122734,35.3251,1.620245,HV,"0","1","0",
"6421","12","3",H,"1446",1,308614.749728,2391585.50467,308624.841984,2391583.249502,1,308619.795856,2391584.377086,10.341151,1.79064,HV,"0","1","0",
"6422","12","3",H,"1447",1,308624.841984,2391583.249502,308621.0608,2391566.74979,1,308622.951392,2391574.999646,16.927429,0.225277,HP,"0","1","0",
"6423","12","3",H,"1448",1,308621.0608,2391566.74979,308602.0312,2391551.50141,1,308611.546,2391559.1256,24.385216,0.895264,HO,"0","1","0",
"6424","12","3",H,"1449",1,308602.0312,2391551.50141,308580.59536,2391544.997566,1,308591.31328,2391548.249488,22.400786,1.276214,HV,"1","1","0",
"6425","12","3",H,"1450",1,308580.59536,2391544.997566,308571.658016,2391556.753886,1,308576.126688,2391550.875726,14.767775,2.491585,HO,"1","1","0",
"6426","12","3",H,"1451",1,308571.658016,2391556.753886,308566.625504,2391570.503646,1,308569.14176,2391563.628766,14.641792,2.790729,HO,"1","1","0",
"6427","12","3",H,"1461",1,308432.936448,2391572.249694,308434.568576,2391591.492062,1,308433.752512,2391581.870878,19.311462,0.084617,HP,"0","1","0",
"6428","12","3",H,"1462",1,308434.568576,2391591.492062,308467.872192,2391584.735582,1,308451.220384,2391588.113822,33.982067,1.770955,HV,"0","1","0",
"6429","12","3",H,"1463",1,308467.872192,2391584.735582,308492.962496,2391574.65363,1,308480.417344,2391579.694606,27.040139,1.952876,HO,"0","1","0",
"6430","12","3",H,"1464",1,308492.962496,2391574.65363,308511.866112,2391562.738654,1,308502.414304,2391568.696142,22.345321,2.133199,HO,"1","1","0",
"6431","12","3",H,"1465",1,308511.866112,2391562.738654,308540.947072,2391569.665854,1,308526.406592,2391566.202254,29.89462,1.33695,HV,"1","1","0",
"6435","12","3",H,"1480",1,308434.611616,2391593.44435,308432.936448,2391624.25139,1,308433.774032,2391608.84787,30.852551,3.08727,HP,"1","1","0",
"6436","12","3",H,"1481",1,308432.936448,2391624.25139,308493.531776,2391646.251006,1,308463.234112,2391635.251198,64.465315,1.222536,HV,"1","0","0",
"6437","12","3",H,"1501",1,308424.439232,2391639.499838,308355.594048,2391616.001566,1,308390.01664,2391627.750702,72.744953,1.241875,HV,"1","0","0",
"6438","12","3",H,"1503",1,308354.084416,2391618.634718,308422.50352,2391641.790206,1,308388.293968,2391630.212462,72.231229,1.24446,HV,"1","0","0",
"6439","12","3",H,"14320",1,308607.18736,2391608.493886,308637.4368,2391641.245886,1,308622.31208,2391624.869886,44.583877,0.745697,HO,"0","1","0",
"6440","12","3",H,"14321",1,308637.4368,2391641.245886,308657.717728,2391650.004894,1,308647.577264,2391645.62539,22.091543,1.163109,HO,"0","1","0",
"6441","12","3",H,"14447",1,308192.342592,2390768.756733,308086.37344,2390782.256861,1,308139.358016,2390775.506797,106.825627,1.697511,HV,"0","0","0",
"6443","12","3",H,"14449",1,308334.5376,2391253.307006,308341.932,2391218.46099,1,308338.2348,2391235.883998,35.621931,2.932492,HP,"0","0","0",
"6444","12","3",H,"14450",1,308554.625728,2391621.703518,308578.0928,2391610.996446,1,308566.359264,2391616.349982,25.79428,1.998843,HO,"0","0","0",
"6445","12","3",H,"14451",1,308578.0928,2391610.996446,308607.18736,2391608.493886,1,308592.64008,2391609.745166,29.20199,1.6566,HV,"0","0","0",
"6446","12","3",H,"14452",1,308308.824608,2391160.07395,308343.68672,2391172.255326,1,308326.255664,2391166.164638,36.929023,1.234642,HV,"0","0","0",
"6447","12","3",H,"14455",1,308644.875488,2391047.503614,308639.84304,2391072.500574,1,308642.359264,2391060.002094,25.498501,2.942926,HP,"0","0","0",
"6448","12","3",H,"14456",1,308639.84304,2391072.500574,308644.751808,2391098.006622,1,308642.297424,2391085.253598,25.974112,0.19013,HP,"0","0","0",
"6449","12","3",H,"14457",1,308644.751808,2391098.006622,308644.603584,2391103.465406,1,308644.677696,2391100.736014,5.460796,3.114446,HP,"0","0","0",
"6450","12","3",H,"14460",0,308624.59472,2390645.748669,308602.718656,2390670.993181,0,308613.656688,2390658.370925,33.404305,2.427559,HO,"0","0","0",
"6451","12","3",H,"14461",1,308602.718656,2390670.993181,308638.000576,2390704.749117,1,308620.359616,2390687.871149,48.82906,0.807498,HO,"0","0","0",
"6452","12","3",H,"14759",1,308525.376288,2391420.75491,308518.1048,2391504.590878,1,308521.740544,2391462.672894,84.150722,3.055074,HP,"0","0","0",
"6453","12","4",H,"781",0,309708.970337,2390690.751933,309698.217889,2390656.006493,1,309703.594113,2390673.379213,36.371153,0.300116,HP,"0","0","0",
"6454","12","4",H,"791",1,309439.873473,2390682.749501,309458.655649,2390722.994877,1,309449.264561,2390702.872189,44.41239,0.436648,HO,"0","0","0",
"6455","12","4",H,"792",1,309458.655649,2390722.994877,309488.093985,2390701.504381,1,309473.374817,2390712.249629,36.448005,2.201385,HO,"0","0","0",
"6456","12","4",H,"796",1,309648.718785,2390723.998813,309664.751073,2390743.001053,1,309656.734929,2390733.499933,24.862007,0.700828,HO,"0","0","0",
"6457","12","4",H,"827",1,309158.718305,2390771.503357,309117.344801,2390774.005277,1,309138.031553,2390772.754317,41.449082,1.631194,HV,"0","0","0",
"6458","12","4",H,"830",1,308943.314305,2390778.255645,308951.220001,2390728.754877,1,308947.267153,2390753.505261,50.128097,2.983222,HP,"0","0","0",
"6459","12","4",H,"831",1,309514.905921,2390788.498621,309537.593089,2390756.503421,1,309526.249505,2390772.501021,39.222448,2.524798,HO,"0","0","0",
"6460","12","4",H,"832",1,309537.593089,2390756.503421,309565.780065,2390751.003517,1,309551.686577,2390753.753469,28.71854,1.763497,HV,"0","0","0",
"6461","12","4",H,"833",1,309565.780065,2390751.003517,309577.811137,2390730.749949,1,309571.795601,2390740.876733,23.557456,2.60558,HO,"0","0","0",
"6462","12","4",H,"929",1,309717.000129,2390914.254589,309788.031489,2390889.999805,1,309752.515809,2390902.127197,75.058302,1.899848,HV,"0","0","0",
"6463","12","4",H,"930",1,309091.908097,2390920.001917,309117.344801,2390774.005277,1,309104.626449,2390847.003597,148.195968,2.969096,HP,"1","0","0",
"6464","12","4",H,"932",1,308956.622593,2390905.245853,309007.594497,2390925.254397,1,308982.108545,2390915.250125,54.758349,1.196737,HO,"1","0","0",
"6465","12","4",H,"935",1,309469.311745,2390900.999613,309501.137153,2390942.714045,1,309485.224449,2390921.856829,52.468566,0.651728,HO,"0","0","0",
"6466","12","4",H,"940",1,308925.810753,2390940.255453,309000.843265,2390953.496125,1,308963.327009,2390946.875789,76.191819,1.396129,HV,"1","0","0",
"6467","12","4",H,"951",1,309122.748737,2390985.505949,309158.718305,2390771.503357,1,309140.733521,2390878.504653,217.004422,2.975069,HP,"0","0","0",
"6468","12","4",H,"956",1,309469.311745,2390900.999613,309482.814081,2390931.496477,1,309476.062913,2390916.248045,33.352238,0.416804,HO,"0","0","0",
"6469","12","4",H,"957",1,309482.814081,2390931.496477,309485.467681,2390954.499965,1,309484.140881,2390942.998221,23.156037,0.114849,HP,"0","0","0",
"6470","12","4",H,"958",1,309485.467681,2390954.499965,309474.811649,2391002.500445,1,309480.139665,2390978.500205,49.169066,2.923137,HP,"0","0","0",
"6471","12","4",H,"968",1,309474.811649,2391002.500445,309495.320065,2391010.164445,1,309485.065857,2391006.332445,21.893653,1.213166,HO,"0","0","0",
"6472","12","4",H,"969",1,309495.320065,2391010.164445,309516.393601,2390967.789853,1,309505.856833,2390988.977149,47.325468,2.680095,HO,"0","0","0",
"6473","12","4",H,"970",1,309516.393601,2390967.789853,309501.958081,2390945.449181,1,309509.175841,2390956.619517,26.598682,0.573667,HO,"0","0","0",
"6474","12","4",H,"971",1,309501.958081,2390945.449181,309501.137153,2390942.714045,1,309501.547617,2390944.081613,2.855677,0.291587,HP,"0","0","0",
"6475","12","4",H,"982",1,309244.530465,2391023.001406,309276.718721,2390938.495069,1,309260.624593,2390980.748237,90.429004,2.777662,HO,"0","0","0",
"6476","12","4",H,"983",1,309276.718721,2390938.495069,309285.999809,2390887.744637,1,309281.359265,2390913.119853,51.592102,2.960714,HP,"0","0","0",
"6477","12","4",H,"991",1,309147.600929,2390992.307261,309244.983265,2391025.99011,1,309196.292097,2391009.148686,103.04297,1.237794,HV,"1","0","0",
"6478","12","4",H,"998",1,309244.983265,2391025.99011,309242.579041,2391030.68419,1,309243.781153,2391028.33715,5.273962,2.668247,HO,"1","0","1",
"6479","12","4",H,"999",1,309242.579041,2391030.68419,309264.338369,2391043.072574,1,309253.458705,2391036.878382,25.038778,1.053229,HO,"1","0","0",
"6480","12","4",H,"1011",1,309089.281729,2391033.753278,309246.237089,2391072.530558,1,309167.759409,2391053.141918,161.674557,1.328587,HV,"0","0","0",
"6481","12","4",H,"1012",1,309246.237089,2391072.530558,309264.338369,2391043.072574,1,309255.287729,2391057.801566,34.574979,2.590596,HO,"1","0","0",
"6482","12","4",H,"1021",1,309703.594081,2391091.99795,309690.188129,2391049.24963,1,309696.891105,2391070.62379,44.801098,0.303888,HP,"1","0","0",
"6483","12","4",H,"1030",1,309619.376833,2391068.004542,309604.623457,2391098.748958,1,309612.000145,2391083.37675,34.101044,2.694177,HO,"1","0","0",
"6484","12","4",H,"1035",1,309631.407873,2391102.750014,309619.376833,2391068.004542,1,309625.392353,2391085.377278,36.769468,0.333341,HP,"1","0","0",
"6485","12","4",H,"1036",1,309631.407873,2391102.750014,309703.594081,2391091.99795,1,309667.500977,2391097.373982,72.98257,1.718658,HV,"0","0","0",
"6486","12","4",H,"1040",1,309435.968577,2391106.998654,309468.504705,2391102.98211,1,309452.236641,2391104.990382,32.783109,1.693624,HV,"0","0","0",
"6487","12","4",H,"1052",1,309419.936289,2391143.257118,309435.968577,2391106.998654,1,309427.952433,2391125.127886,39.644804,2.725272,HO,"1","0","0",
