,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal,paral route,paral canal
242,0,5,H,12201,1.0,310653.125858,2403505.744809,310645.440002,2403460.113257,1.0,310649.28293,2403482.929033,46.274301,0.166867,HP,0,1,0,0,0,1
244,0,5,H,12218,1.0,310627.001314,2403531.993033,310632.624898,2403505.744809,1.0,310629.813106,2403518.868921,26.843881,2.930537,HP,1,1,0,0,0,1
247,0,5,H,12228,0.0,310451.031682,2403645.497609,310519.093026,2403621.751913,1.0,310485.062354,2403633.624761,72.084705,1.906479,HV,0,1,0,0,0,1
248,0,5,H,12229,1.0,310519.093026,2403621.751913,310570.18717,2403591.997257,1.0,310544.640098,2403606.874585,59.126569,2.098137,HO,0,1,0,0,0,1
290,0,6,H,11921,1.0,310993.061379,2403045.746249,311050.562947,2403021.244073,1.0,311021.812163,2403033.495161,62.504295,1.973609,HO,0,1,0,0,0,1
313,0,6,H,12065,1.0,310925.000067,2403267.503241,310920.311331,2403238.242953,1.0,310922.655699,2403252.873097,29.633574,0.158892,HP,0,1,0,0,0,1
320,0,6,H,12124,1.0,310947.563651,2403320.246281,310991.906435,2403358.004265,1.0,310969.735043,2403339.125273,58.240431,0.865431,HO,0,1,0,0,0,1
328,0,6,H,12154,1.0,310991.906435,2403358.004265,311032.468259,2403389.242921,1.0,311012.187347,2403373.623593,51.196828,0.914524,HO,0,1,0,0,0,1
374,1,1,H,10964,1.0,306900.474879,2401724.871911,306893.944479,2401741.827879,1.0,306897.209679,2401733.349895,18.170057,2.773963,HO,1,1,1,0,0,1
376,1,1,H,10966,1.0,306902.422527,2401725.101063,306896.011135,2401741.867303,1.0,306899.216831,2401733.484183,17.950286,2.776351,HO,1,1,1,0,0,1
621,1,6,H,10862,1.0,311850.716355,2401583.991719,311861.373155,2401573.503559,1.0,311856.044755,2401578.747639,14.95222,2.348219,HO,0,1,0,0,0,1
622,1,6,H,10863,1.0,311861.373155,2401573.503559,311865.250691,2401560.248551,1.0,311863.311923,2401566.876055,13.810522,2.857,HP,0,1,0,0,0,1
624,1,6,H,10925,1.0,311832.832963,2401594.952423,311834.093219,2401609.387943,1.0,311833.463091,2401602.170183,14.490427,0.087082,HP,0,1,0,0,0,1
625,1,6,H,10926,1.0,311834.093219,2401609.387943,311845.091651,2401623.136039,1.0,311839.592435,2401616.261991,17.606125,0.674739,HO,0,1,0,0,0,1
626,1,6,H,10927,1.0,311845.091651,2401623.136039,311864.682691,2401625.656519,1.0,311854.887171,2401624.396279,19.75251,1.442844,HV,0,1,0,0,0,1
627,1,6,H,10928,1.0,311864.682691,2401625.656519,311871.442179,2401633.561671,1.0,311868.062435,2401629.609095,10.401063,0.707432,HO,0,1,0,0,0,1
628,1,6,H,10929,0.0,311871.442179,2401633.561671,311894.011971,2401634.936455,1.0,311882.727075,2401634.249063,22.611624,1.509959,HV,0,1,0,0,0,1
636,1,6,H,11306,1.0,311410.435651,2402300.494888,311460.374915,2402301.49876,1.0,311435.405283,2402300.996824,49.949353,1.550697,HV,1,1,0,0,1,1
637,1,6,H,11313,1.0,311487.406947,2402317.256264,311536.094947,2402312.003784,1.0,311511.750947,2402314.630024,48.9705,1.678261,HV,1,1,0,0,1,1
638,1,6,H,11314,1.0,311536.094947,2402312.003784,311551.810819,2402306.751272,1.0,311543.952883,2402309.377528,16.570381,1.893342,HV,1,1,0,0,1,1
639,1,6,H,11315,1.0,311551.810819,2402306.751272,311568.408643,2402305.016328,1.0,311560.109731,2402305.8838,16.688253,1.674947,HV,1,1,0,0,1,1
666,1,6,H,12731,1.0,311608.470915,2402342.290152,311633.027299,2402361.866952,1.0,311620.749107,2402352.078552,31.40489,0.897754,HO,1,1,0,0,1,1
667,1,6,H,12734,1.0,311790.613315,2402378.042696,311822.553027,2402370.8482,1.0,311806.583171,2402374.445448,32.739975,1.792351,HV,1,1,1,0,0,1
668,1,6,H,12735,1.0,311867.458211,2402364.658984,311885.802211,2402362.778088,1.0,311876.630211,2402363.718536,18.440176,1.672974,HV,0,1,0,0,0,1
674,1,7,H,10930,1.0,311894.011971,2401634.936455,311913.259299,2401645.247559,1.0,311903.635635,2401640.092007,21.835258,1.078986,HO,0,1,0,0,0,1
675,1,7,H,10938,1.0,311967.907972,2401693.022151,311949.233475,2401690.157991,1.0,311958.570723,2401691.590071,18.892862,1.418609,HV,1,1,1,0,0,1
676,1,7,H,10939,1.0,311949.233475,2401690.157991,311938.079875,2401684.995271,1.0,311943.656675,2401687.576631,12.290503,1.137287,HO,1,1,1,0,0,1
677,1,7,H,10945,1.0,312042.847172,2401693.020519,312028.857892,2401699.437927,1.0,312035.852532,2401696.229223,15.391006,2.000893,HO,0,1,0,0,0,1
678,1,7,H,10946,1.0,312028.857892,2401699.437927,312016.7137,2401702.187591,1.0,312022.785796,2401700.812759,12.451588,1.79346,HV,0,1,0,0,0,1
679,1,7,H,10947,1.0,312016.7137,2401702.187591,312008.433572,2401702.168583,1.0,312012.573636,2401702.178087,8.28015,1.568501,HV,0,1,0,0,0,1
680,1,7,H,10952,1.0,312139.085348,2401716.722631,312124.56842,2401715.258375,1.0,312131.826884,2401715.990503,14.590588,1.470271,HV,0,1,0,0,0,1
685,1,7,H,11017,1.0,312316.256644,2401779.839048,312327.764356,2401783.530472,1.0,312322.0105,2401781.68476,12.085282,1.260388,HV,0,1,0,0,0,1
688,1,7,H,11024,1.0,312381.611076,2401811.943208,312386.652036,2401822.36884,1.0,312384.131556,2401817.156024,11.580375,0.450374,HO,1,1,1,0,0,1
690,1,7,H,11026,1.0,312382.75674,2401836.918888,312395.824484,2401851.713544,1.0,312389.290612,2401844.316216,19.739498,0.723497,HO,1,1,1,0,0,1
707,1,7,H,11261,1.0,312477.962276,2402265.286632,312499.844676,2402266.546856,1.0,312488.903476,2402265.916744,21.918659,1.513269,HV,0,1,0,0,0,1
708,1,7,H,11262,1.0,312499.844676,2402266.546856,312526.997156,2402273.879176,1.0,312513.420916,2402270.213016,28.125079,1.307045,HV,0,1,0,0,0,1
709,1,7,H,11267,1.0,312491.2521,2402061.814824,312541.890948,2402037.526504,1.0,312516.571524,2402049.670664,56.162402,2.018022,HO,0,1,0,0,0,1
711,1,7,H,11269,1.0,312477.674372,2402267.242888,312499.500996,2402268.494472,1.0,312488.587684,2402267.86868,21.862479,1.513517,HV,0,1,0,0,0,1
712,1,7,H,11270,1.0,312499.500996,2402268.494472,312528.486564,2402275.941416,1.0,312513.99378,2402272.217944,29.926913,1.319316,HV,0,1,0,0,0,1
714,1,7,H,11281,1.0,312531.935748,2402283.005608,312494.564004,2402272.500552,1.0,312513.249876,2402277.75308,38.820142,1.296771,HV,0,1,0,0,0,1
716,1,7,H,11304,1.0,312185.002372,2402293.248392,312232.685732,2402302.25524,1.0,312208.844052,2402297.751816,48.526551,1.384107,HV,1,1,1,0,0,1
717,1,7,H,11330,1.0,312134.595012,2402312.745928,312185.002372,2402293.248392,1.0,312159.798692,2402302.99716,54.046793,1.939871,HO,0,1,0,0,0,1
721,1,7,H,11347,1.0,311951.530467,2402323.003592,311978.446372,2402319.431784,1.0,311964.988419,2402321.217688,27.151865,1.702728,HV,0,1,0,0,0,1
722,1,7,H,11370,1.0,312232.685732,2402302.25524,312205.955428,2402360.825032,1.0,312219.32058,2402331.540136,64.381128,2.713443,HO,0,1,0,0,0,1
724,1,7,H,11372,1.0,312232.55882,2402367.137064,312269.334948,2402346.744072,1.0,312250.946884,2402356.940568,42.051846,2.077101,HO,0,1,0,0,0,1
725,1,7,H,11373,1.0,312269.334948,2402346.744072,312283.357028,2402325.09332,1.0,312276.345988,2402335.918696,25.79484,2.566872,HO,0,1,0,0,0,1
729,1,7,H,11392,1.0,312573.281444,2402262.240744,312561.594084,2402284.256872,1.0,312567.437764,2402273.248808,24.925976,2.653567,HO,0,1,0,0,0,1
767,1,7,H,12753,1.0,312405.211972,2401883.433288,312422.288708,2401917.813384,1.0,312413.75034,2401900.623336,38.387575,0.461007,HO,1,1,1,0,0,1
768,1,7,H,12754,1.0,312452.642884,2401958.589544,312431.536996,2401930.920936,1.0,312442.08994,2401944.75524,34.799574,0.651649,HO,1,1,1,0,0,1
856,2,4,H,10243,1.0,309296.653217,2400686.547079,309324.448897,2400681.295751,1.0,309310.551057,2400683.921415,28.287387,1.757522,HV,0,1,0,0,0,1
857,2,4,H,10246,1.0,309144.622177,2400697.889255,309193.363521,2400677.708646,1.0,309168.992849,2400687.79895,52.753915,1.963343,HO,1,1,1,0,0,1
913,2,5,H,10327,1.0,310842.168162,2400798.937735,310842.168162,2400764.567495,1.0,310842.168162,2400781.752615,34.37024,0.0,HP,0,1,0,0,0,1
915,2,5,H,10344,1.0,309955.072578,2400821.975143,309975.593986,2400888.016103,1.0,309965.333282,2400854.995623,69.155886,0.301278,HP,1,1,0,0,1,1
920,2,5,H,10361,1.0,310884.009603,2400898.614471,310883.527043,2400895.632679,1.0,310883.768323,2400897.123575,3.020587,0.160444,HP,0,1,0,0,0,1
940,2,5,H,10607,0.0,310895.065731,2401081.106503,310908.502723,2401094.407239,1.0,310901.784227,2401087.756871,18.906674,0.790494,HO,0,1,0,0,0,1
959,2,5,H,12698,1.0,310207.12445,2401275.752199,310240.000194,2401329.747367,1.0,310223.562322,2401302.749783,63.216238,0.546912,HO,1,1,0,0,1,1
960,2,5,H,12699,1.0,310240.000194,2401329.747367,310286.18557,2401367.999303,1.0,310263.092882,2401348.873335,59.969155,0.87908,HO,1,1,0,0,1,1
961,2,5,H,12700,1.0,310286.18557,2401367.999303,310327.614818,2401385.117255,1.0,310306.900194,2401376.558279,44.826408,1.178975,HO,1,1,0,0,1,1
994,2,6,H,10514,1.0,311320.143587,2401102.885223,311295.268739,2401093.716327,1.0,311307.706163,2401098.300775,26.510879,1.217647,HO,1,1,0,0,1,1
996,2,6,H,10558,1.0,311362.991843,2401140.348775,311353.940995,2401122.476231,1.0,311358.466419,2401131.412503,20.033614,0.468763,HO,1,1,0,0,1,1
999,2,6,H,10593,1.0,310958.110403,2401160.741767,310939.435939,2401139.317639,1.0,310948.773171,2401150.029703,28.420571,0.716933,HO,0,1,0,0,0,1
1000,2,6,H,10594,1.0,310939.435939,2401139.317639,310928.781155,2401114.227367,1.0,310934.108547,2401126.772503,27.258873,0.401581,HO,0,1,0,0,0,1
1001,2,6,H,10616,1.0,311354.748739,2401179.751783,311396.905923,2401201.998279,1.0,311375.827331,2401190.875031,47.666915,1.085232,HO,1,1,0,0,1,1
1003,2,6,H,10680,1.0,311446.511491,2401263.508807,311427.951555,2401263.279655,1.0,311437.231523,2401263.394231,18.561351,1.55845,HV,0,1,0,0,0,1
1004,2,6,H,10684,1.0,311418.169251,2401229.836999,311409.047939,2401215.505,1.0,311413.608595,2401222.670999,16.988364,0.566776,HO,0,1,0,0,0,1
1005,2,6,H,10685,1.0,311409.047939,2401215.505,311408.939811,2401214.207143,1.0,311408.993875,2401214.856072,1.302353,0.083121,HP,0,1,0,0,0,1
1007,2,6,H,10721,1.0,311548.591107,2401351.840295,311551.111555,2401339.237863,1.0,311549.851331,2401345.539079,12.852002,2.9442,HP,0,1,0,0,0,1
1008,2,6,H,10722,1.0,311551.111555,2401339.237863,311542.175331,2401325.260647,1.0,311546.643443,2401332.249255,16.589716,0.568846,HO,0,1,0,0,0,1
1009,2,6,H,10723,1.0,311542.175331,2401325.260647,311526.937827,2401318.959431,1.0,311534.556579,2401322.110039,16.488992,1.178678,HO,0,1,0,0,0,1
1011,2,6,H,10725,1.0,311500.587331,2401317.699175,311476.368195,2401304.109639,1.0,311488.477763,2401310.904407,27.771245,1.059465,HO,0,1,0,0,0,1
1014,2,6,H,10741,1.0,311572.535683,2401400.646023,311555.006851,2401394.230247,1.0,311563.771267,2401397.438135,18.666069,1.219928,HO,1,1,0,0,1,1
1015,2,6,H,10745,1.0,311558.443907,2401384.721159,311576.430979,2401391.366055,1.0,311567.437443,2401388.043607,19.175229,1.216921,HO,1,1,0,0,1,1
1016,2,6,H,10746,1.0,311576.430979,2401391.366055,311584.221571,2401402.937383,1.0,311580.326275,2401397.151719,13.949515,0.592558,HO,1,1,1,0,0,1
1017,2,6,H,10747,1.0,311584.221571,2401402.937383,311597.855107,2401416.341767,1.0,311591.038339,2401409.639575,19.119383,0.793873,HO,1,1,0,0,1,1
1018,2,6,H,10748,1.0,311597.855107,2401416.341767,311608.739011,2401416.227175,1.0,311603.297059,2401416.284471,10.884507,1.581325,HV,1,1,0,0,1,1
1019,2,6,H,10749,1.0,311608.739011,2401416.227175,311627.184355,2401412.561031,1.0,311617.961683,2401414.394103,18.806151,1.766997,HV,1,1,1,0,0,1
1020,2,6,H,10752,1.0,311650.326979,2401416.456327,311659.377827,2401422.757543,1.0,311654.852403,2401419.606935,11.02829,0.962624,HO,1,1,0,0,1,1
1021,2,6,H,10755,1.0,311586.054659,2401420.237063,311598.771651,2401426.423719,1.0,311592.413155,2401423.330391,14.142015,1.118017,HO,1,1,0,0,1,1
1023,2,6,H,10765,1.0,311657.086467,2401430.777255,311651.587235,2401426.881959,1.0,311654.336851,2401428.829607,6.739057,0.954499,HO,1,1,0,0,1,1
1024,2,6,H,10766,1.0,311651.587235,2401426.881959,311628.559171,2401423.444967,1.0,311640.073203,2401425.163463,23.283141,1.422638,HV,1,1,0,0,1,1
1025,2,6,H,10777,1.0,310913.876547,2401452.243911,310945.404643,2401432.499463,1.0,310929.640595,2401442.371687,37.200323,2.130294,HO,0,1,0,0,0,1
1026,2,6,H,10778,1.0,310945.404643,2401432.499463,310969.219331,2401408.753799,1.0,310957.311987,2401420.626631,33.630283,2.354743,HO,0,1,0,0,0,1
1027,2,6,H,10831,1.0,311789.755587,2401527.472199,311813.936003,2401506.501127,1.0,311801.845795,2401516.986663,32.007474,2.285234,HO,0,1,0,0,0,1
1031,2,6,H,10841,1.0,311773.601571,2401508.224871,311759.166083,2401489.321223,1.0,311766.383827,2401498.773047,23.785105,0.652171,HO,0,1,0,0,0,1
1033,2,6,H,10872,1.0,311766.956675,2401541.678567,311768.331459,2401551.416807,1.0,311767.644067,2401546.547687,9.834803,0.140247,HP,0,1,0,0,0,1
1034,2,6,H,12708,1.0,310940.810723,2401451.743111,310952.152931,2401446.816743,1.0,310946.481827,2401449.279927,12.365872,1.980551,HO,0,1,0,0,0,1
1036,2,6,H,12710,1.0,310969.452611,2401447.847815,310983.086115,2401434.328839,1.0,310976.269363,2401441.088327,19.199874,2.351977,HO,1,1,0,0,1,1
1037,2,6,H,12711,1.0,310983.086115,2401434.328839,310997.750787,2401401.562567,1.0,310990.418451,2401417.945703,35.898206,2.720775,HO,1,1,0,0,1,1
1038,2,6,H,12712,1.0,310997.750787,2401401.562567,311019.862275,2401376.586855,1.0,311008.806531,2401389.074711,33.357219,2.416948,HO,1,1,0,0,1,1
1063,2,7,H,10653,0.0,312879.750084,2401271.504647,312891.321668,2401188.467079,0.0,312885.535876,2401229.985863,83.839962,3.003131,HP,0,1,0,0,0,1
1064,2,7,H,10654,1.0,312777.441764,2401263.854183,312778.472708,2401262.821383,1.0,312777.957236,2401263.337783,1.459288,2.357094,HO,0,1,0,0,0,1
1065,2,7,H,10655,1.0,312778.472708,2401262.821383,312820.86266,2401271.757639,1.0,312799.667684,2401267.289511,43.321642,1.363028,HV,0,1,0,0,0,1
1066,2,7,H,10656,1.0,312820.86266,2401271.757639,312828.863428,2401268.398695,1.0,312824.863044,2401270.078167,8.677257,1.968278,HO,0,1,0,0,0,1
1068,2,7,H,10669,1.0,312830.361764,2401269.864519,312821.091812,2401273.705287,1.0,312825.726788,2401271.784903,10.034117,1.96359,HO,0,1,0,0,0,1
1069,2,7,H,10670,1.0,312821.091812,2401273.705287,312779.274724,2401264.883591,1.0,312800.183268,2401269.294439,42.737468,1.362886,HV,0,1,0,0,0,1
1070,2,7,H,10671,1.0,312779.274724,2401264.883591,312774.462884,2401270.955687,1.0,312776.868804,2401267.919639,7.747526,2.471472,HO,0,1,0,0,0,1
1071,2,7,H,10672,1.0,312774.462884,2401270.955687,312761.28762,2401281.381287,1.0,312767.875252,2401276.168487,16.801212,2.24021,HO,1,1,0,0,1,1
1073,2,7,H,10674,1.0,312741.009156,2401283.901767,312734.740516,2401294.108039,1.0,312737.874836,2401289.004903,11.977639,2.590801,HO,1,1,0,0,1,1
1079,2,7,H,10708,1.0,312694.609348,2401304.523943,312722.448324,2401278.746695,1.0,312708.528836,2401291.635319,37.940415,2.31776,HO,1,1,0,0,1,1
1081,2,7,H,10796,1.0,312429.84378,2401462.008839,312441.311044,2401455.750375,1.0,312435.577412,2401458.879607,13.06394,2.070384,HO,1,1,0,0,1,1
1082,2,7,H,10812,1.0,312440.03242,2401462.006791,312424.68762,2401473.501383,1.0,312432.36002,2401467.754087,19.172598,2.213713,HO,1,1,0,0,1,1
1092,2,7,H,12760,1.0,312793.276452,2401312.948583,312837.716932,2401284.249447,1.0,312815.496692,2401298.599015,52.901764,2.144205,HO,0,1,0,0,0,1
1105,2,8,H,10239,1.0,313063.287429,2400668.330854,313069.588645,2400648.396134,1.0,313066.438037,2400658.363494,20.906898,2.835438,HP,0,1,0,0,0,1
1106,2,8,H,10242,1.0,313058.131877,2400609.214054,313056.874661,2400592.260774,1.0,313057.503269,2400600.737414,16.999832,0.074022,HP,1,1,1,0,0,1
1107,2,8,H,10266,1.0,313051.716101,2400701.784551,313051.824581,2400684.963143,1.0,313051.770341,2400693.373847,16.821758,3.135144,HP,0,1,0,0,0,1
1109,2,8,H,10288,1.0,313035.332965,2400742.799719,313035.332965,2400733.176039,1.0,313035.332965,2400737.987879,9.62368,0.0,HP,0,1,0,0,0,1
1111,2,8,H,10322,1.0,313060.537797,2400788.282951,313046.216869,2400758.839143,1.0,313053.377333,2400773.561047,32.74182,0.452694,HO,0,1,0,0,0,1
1114,2,8,H,10352,1.0,313070.515301,2400896.379111,313073.025637,2400871.000679,1.0,313071.770469,2400883.689895,25.502286,3.042997,HP,1,1,1,0,0,1
1129,2,8,H,10502,1.0,313070.041509,2400940.454695,313070.046917,2400958.301095,1.0,313070.044213,2400949.377895,17.846401,0.000303,HP,1,1,0,0,0,1
1131,2,8,H,10507,1.0,313032.927077,2401058.089351,313035.447525,2401070.806311,1.0,313034.187301,2401064.447831,12.964325,0.19566,HP,0,1,0,0,0,1
1142,2,8,H,10585,1.0,312950.974084,2401197.392679,312967.73818,2401198.778183,1.0,312959.356132,2401198.085431,16.821253,1.488337,HV,0,1,0,0,0,1
1143,2,8,H,10586,1.0,312967.73818,2401198.778183,312990.19338,2401186.290343,1.0,312978.96578,2401192.534263,25.69401,2.078328,HO,0,1,0,0,0,1
1144,2,8,H,10587,1.0,312990.19338,2401186.290343,313001.650116,2401163.605959,1.0,312995.921748,2401174.948151,25.413344,2.673914,HO,0,1,0,0,0,1
1145,2,8,H,10597,1.0,312991.593252,2401187.735207,312968.196452,2401200.725831,1.0,312979.894852,2401194.230519,26.761288,2.077647,HO,0,1,0,0,0,1
1175,3,2,H,9676,1.0,307876.360448,2399604.915749,307898.701088,2399613.393734,1.0,307887.530768,2399609.154742,23.895197,1.208098,HO,0,1,0,0,0,1
1176,3,2,H,9677,1.0,307898.701088,2399613.393734,307908.454784,2399643.735686,1.0,307903.577936,2399628.56471,31.871125,0.311026,HP,0,1,0,0,0,1
1177,3,2,H,9723,1.0,307915.883904,2399670.27447,307904.658592,2399720.62887,1.0,307910.271248,2399695.45167,51.590437,2.922253,HP,0,1,0,0,0,1
1178,3,2,H,9724,1.0,307904.658592,2399720.62887,307915.771648,2399743.19863,1.0,307910.21512,2399731.91375,25.157386,0.457539,HO,0,1,0,0,0,1
1180,3,2,H,9765,1.0,307899.097792,2399785.095238,307905.460544,2399828.436838,1.0,307902.279168,2399806.766038,43.806151,0.145764,HP,0,1,0,0,0,1
1182,3,2,H,9771,1.0,307875.561984,2399605.74599,307898.001696,2399613.995846,1.0,307886.78184,2399609.870918,23.908174,1.218489,HO,0,1,0,0,0,1
1183,3,2,H,9774,1.0,307914.844672,2399670.24743,307903.625312,2399720.74919,1.0,307909.234992,2399695.49831,51.732986,2.922985,HP,0,1,0,0,0,1
1184,3,2,H,9775,1.0,307903.625312,2399720.74919,307914.845152,2399743.24359,1.0,307909.235232,2399731.99639,25.13728,0.462674,HO,0,1,0,0,0,1
1186,3,2,H,9777,1.0,307898.00112,2399785.249574,307904.532832,2399828.75383,1.0,307901.266976,2399807.001702,43.991858,0.149026,HP,0,1,0,0,0,1
1188,3,2,H,12836,1.0,307926.65616,2399643.750534,307923.381088,2399623.506278,1.0,307925.018624,2399633.628406,20.507462,0.160388,HP,0,1,0,0,0,1
1210,3,3,H,10009,1.0,308047.989824,2400282.124102,308048.78448,2400282.811366,1.0,308048.387152,2400282.467734,1.050624,0.85774,HO,0,1,0,0,0,1
1242,3,4,H,9685,1.0,309145.653281,2399688.66455,309168.439777,2399688.243238,1.0,309157.046529,2399688.453894,22.790391,1.589284,HV,0,1,0,0,0,1
1246,3,4,H,9764,1.0,309195.146433,2399915.851782,309219.665473,2399947.249862,1.0,309207.405953,2399931.550822,39.837454,0.662991,HO,1,1,1,0,0,1
1274,3,4,H,9988,1.0,309245.821025,2400197.729062,309273.281441,2400229.53751,1.0,309259.551233,2400213.633286,42.02204,0.712168,HO,0,1,0,0,0,1
1275,3,4,H,9989,1.0,309273.281441,2400229.53751,309296.742753,2400283.094502,1.0,309285.012097,2400256.316006,58.470373,0.412883,HO,0,1,0,0,0,1
1291,3,4,H,10096,1.0,309395.914753,2400488.356422,309357.488513,2400423.843878,1.0,309376.701633,2400456.10015,75.089575,0.537207,HO,0,1,0,0,0,1
1297,3,4,H,10183,1.0,309546.753953,2400517.903814,309453.152321,2400501.291494,1.0,309499.953137,2400509.597654,95.064371,1.395146,HV,0,1,0,0,0,1
1298,3,4,H,10184,1.0,309453.152321,2400501.291494,309437.456609,2400503.926534,1.0,309445.304465,2400502.609014,15.915364,1.737128,HV,0,1,0,0,0,1
1299,3,4,H,10187,1.0,309419.354913,2400554.565382,309408.585569,2400561.324838,1.0,309413.970241,2400557.94511,12.714913,2.131304,HO,0,1,0,0,0,1
1313,3,5,H,9789,1.0,310164.272546,2399790.171334,310163.126242,2399789.706438,1.0,310163.699394,2399789.938886,1.236989,1.185505,HO,1,1,0,0,1,1
1319,3,5,H,9887,1.0,310159.804386,2400082.891142,310172.29117,2400125.62007,1.0,310166.047778,2400104.255606,44.516076,0.284316,HP,1,1,1,0,0,1
1326,3,5,H,10013,1.0,310470.055618,2400358.079494,310427.780802,2400318.24535,1.0,310448.91821,2400338.162422,58.085447,0.815114,HO,0,1,0,0,0,1
1332,3,5,H,10087,1.0,310585.875746,2400449.006118,310579.000834,2400432.506406,1.0,310582.43829,2400440.756262,17.8747,0.394793,HO,1,1,0,0,1,1
1348,3,5,H,13092,1.0,310190.737602,2399942.546022,310190.852162,2399907.94663,1.0,310190.794882,2399925.246326,34.599582,3.138282,HP,0,1,0,0,0,1
1412,3,8,H,10124,1.0,313235.826021,2400522.715622,313236.974213,2400523.064006,1.0,313236.400117,2400522.889814,1.199882,1.276205,HV,0,1,0,0,0,1
1423,4,2,H,9622,1.0,307895.155424,2399184.494181,307912.0952,2399240.744485,1.0,307903.625312,2399212.619333,58.745661,0.292511,HP,1,1,1,0,0,1
1424,4,2,H,9623,1.0,307912.0952,2399240.744485,307916.219648,2399248.251429,1.0,307914.157424,2399244.497957,8.565353,0.502396,HO,0,1,0,0,0,1
1425,4,2,H,9624,0.0,307916.219648,2399248.251429,307940.062176,2399271.503077,1.0,307928.140912,2399259.877253,33.303232,0.797944,HO,0,1,0,0,0,1
1433,4,2,H,9639,1.0,307881.1856,2399555.242949,307869.9384,2399563.507141,1.0,307875.562,2399559.375045,13.956947,2.204484,HO,1,1,0,0,1,1
