,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal,paral route,paral canal
5897,11,3,H,1719,1.0,308718.81888,2391902.959262,308746.279969,2391929.743518,1.0,308732.549424,2391916.35139,38.360237,0.797875,HO,0,1,0,1,0,0
5991,11,4,H,1494,1.0,308931.406977,2391655.99955,308954.537057,2391662.47539,1.0,308942.972017,2391659.23747,24.019515,1.297811,HV,0,1,0,1,0,0
6031,11,4,H,1832,1.0,309306.735137,2392025.591166,309307.307937,2392041.745182,1.0,309307.021537,2392033.668174,16.164168,0.035444,HP,1,1,1,1,0,0
6093,11,4,H,14332,1.0,308927.745985,2391695.407742,308949.284673,2391695.06403,1.0,308938.515329,2391695.235886,21.54143,1.586753,HV,0,1,0,1,0,0
6098,11,4,H,14352,1.0,309306.735137,2392025.591166,309310.282241,2392000.746366,1.0,309308.508689,2392013.168766,25.096734,2.999781,HP,0,1,0,1,0,0
6102,11,4,H,14356,1.0,309268.688897,2392015.50115,309278.082625,2392026.173342,1.0,309273.385761,2392020.837246,14.217518,0.721771,HO,0,1,0,1,0,0
6291,12,2,H,1066,1.0,307257.861151,2391120.787582,307208.436831,2391122.494494,1.0,307233.148991,2391121.641038,49.453786,1.605318,HV,0,1,0,1,0,0
6338,12,3,H,837,1.0,308806.187809,2390778.503037,308801.098273,2390797.643677,1.0,308803.643041,2390788.073357,19.805744,2.881704,HP,1,1,1,1,0,0
6421,12,3,H,1446,1.0,308614.749728,2391585.50467,308624.841984,2391583.249502,1.0,308619.795856,2391584.377086,10.341151,1.79064,HV,0,1,0,1,0,0
6426,12,3,H,1451,1.0,308571.658016,2391556.753886,308566.625504,2391570.503646,1.0,308569.14176,2391563.628766,14.641792,2.790729,HO,1,1,0,1,1,0
6430,12,3,H,1464,1.0,308492.962496,2391574.65363,308511.866112,2391562.738654,1.0,308502.414304,2391568.696142,22.345321,2.133199,HO,0,1,0,1,0,0
6553,12,4,H,1442,1.0,309026.376673,2391573.006238,309039.105601,2391581.183934,1.0,309032.741137,2391577.095086,15.129452,0.999747,HO,0,1,0,1,0,0
6561,12,4,H,1469,1.0,308984.907361,2391603.750462,308999.591521,2391614.851294,1.0,308992.249441,2391609.300878,18.407961,0.923483,HO,1,1,0,1,1,0
7053,13,2,H,542,1.0,307414.532223,2389968.256669,307457.156479,2389942.503229,1.0,307435.844351,2389955.379949,49.80027,2.114296,HO,0,1,0,1,0,0
