,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal,paral route,paral canal
943,2,5,H,10702,1.0,310648.093378,2401332.249927,310638.812322,2401322.996199,1.0,310643.45285,2401327.623063,13.106086,0.786873,HO,1,0,1,0,0,0
951,2,5,H,10795,1.0,310596.65549,2401425.995687,310623.000066,2401412.755015,1.0,310609.827778,2401419.375351,29.484777,2.036518,HO,1,0,1,0,0,0
955,2,5,H,12655,1.0,310050.624578,2401152.004327,310079.499106,2401144.001895,1.0,310065.061842,2401148.003111,29.962932,1.841156,HV,1,0,1,0,0,0
973,2,6,H,10168,1.0,311430.814083,2400592.412806,311462.561059,2400593.74967,1.0,311446.687571,2400593.081238,31.775111,1.528711,HV,1,0,1,0,0,0
976,2,6,H,10208,1.0,311067.530243,2400607.499462,311067.530147,2400621.249222,1.0,311067.530195,2400614.374342,13.74976,3.141586,HP,1,0,1,0,0,0
977,2,6,H,10209,1.0,311067.530147,2400621.249222,311062.109155,2400641.750182,1.0,311064.819651,2400631.499702,21.205577,2.883083,HP,1,0,1,0,0,0
979,2,6,H,10216,1.0,311234.095747,2400650.000038,311313.967299,2400651.498694,1.0,311274.031523,2400650.749366,79.885611,1.552035,HV,1,0,1,0,0,0
983,2,6,H,10232,1.0,311005.876259,2400643.49623,311028.801699,2400679.784615,1.0,311017.338979,2400661.640422,42.923451,0.563444,HO,1,0,1,0,0,0
997,2,6,H,10564,1.0,311354.748739,2401179.751783,311368.555971,2401165.962343,1.0,311361.652355,2401172.857063,19.513798,2.35555,HO,1,1,1,1,0,0
1001,2,6,H,10616,1.0,311354.748739,2401179.751783,311396.905923,2401201.998279,1.0,311375.827331,2401190.875031,47.666915,1.085232,HO,1,1,1,0,0,1
1012,2,6,H,10733,1.0,311515.711715,2401403.167143,311517.657891,2401404.312199,1.0,311516.684803,2401403.739671,2.258042,1.038978,HO,1,0,1,0,0,0
1016,2,6,H,10746,1.0,311576.430979,2401391.366055,311584.221571,2401402.937383,1.0,311580.326275,2401397.151719,13.949515,0.592558,HO,1,1,1,0,0,1
1019,2,6,H,10749,1.0,311608.739011,2401416.227175,311627.184355,2401412.561031,1.0,311617.961683,2401414.394103,18.806151,1.766997,HV,1,1,1,0,0,1
1020,2,6,H,10752,1.0,311650.326979,2401416.456327,311659.377827,2401422.757543,1.0,311654.852403,2401419.606935,11.02829,0.962624,HO,1,1,1,0,0,1
1023,2,6,H,10765,1.0,311657.086467,2401430.777255,311651.587235,2401426.881959,1.0,311654.336851,2401428.829607,6.739057,0.954499,HO,1,1,1,0,0,1
1042,2,6,H,12880,1.0,311188.968131,2401004.496455,311210.156579,2400999.243943,1.0,311199.562355,2401001.870199,21.829778,1.813793,HV,1,0,1,0,0,0
1078,2,7,H,10704,1.0,312533.642052,2401331.218151,312557.24298,2401355.048199,1.0,312545.442516,2401343.133175,33.539156,0.780568,HO,1,0,1,0,0,0
1083,2,7,H,10822,1.0,312424.68762,2401473.501383,312437.52986,2401497.756135,1.0,312431.10874,2401485.628759,27.444783,0.486947,HO,1,1,1,1,0,0
1085,2,7,H,12724,1.0,312098.158116,2401395.746215,312114.735268,2401422.284199,1.0,312106.446692,2401409.015207,31.290039,0.558353,HO,1,0,1,0,0,0
1096,2,8,H,10145,0.0,313418.782693,2400569.49335,313433.907109,2400525.248262,0.0,313426.344901,2400547.370806,46.758697,2.812212,HP,1,1,1,0,0,0
1106,2,8,H,10242,1.0,313058.131877,2400609.214054,313056.874661,2400592.260774,1.0,313057.503269,2400600.737414,16.999832,0.074022,HP,1,1,1,0,0,1
1115,2,8,H,10367,1.0,312968.09226,2400908.248135,313005.092932,2400905.745575,1.0,312986.592596,2400906.996855,37.085206,1.638329,HV,1,0,1,0,0,0
1116,2,8,H,10368,1.0,313005.092932,2400905.745575,313032.001733,2400895.502983,1.0,313018.547332,2400900.624279,28.79226,1.934503,HO,1,0,1,0,0,0
1119,2,8,H,10377,1.0,313293.906949,2400933.754183,313295.185573,2400914.751943,1.0,313294.546261,2400924.253063,19.045209,3.074406,HP,1,0,1,0,0,0
1125,2,8,H,10408,1.0,313309.155365,2400978.743015,313311.781637,2400945.248807,1.0,313310.468501,2400961.995911,33.597013,3.063343,HP,1,0,1,0,0,0
1151,2,8,H,10700,1.0,313017.467524,2401339.820423,313019.178948,2401343.133191,1.0,313018.323236,2401341.476807,3.728727,0.476851,HO,1,0,1,0,0,0
1156,2,8,H,12769,1.0,313371.813157,2401507.999463,313376.651013,2401499.045095,1.0,313374.232085,2401503.522279,10.177699,2.646243,HO,1,0,1,0,0,0
1174,3,2,H,9675,0.0,307865.36464,2399574.872645,307876.360448,2399604.915749,1.0,307870.862544,2399589.894197,31.992122,0.350858,HO,1,1,1,1,0,0
1181,3,2,H,9770,0.0,307864.218432,2399574.754309,307875.561984,2399605.74599,1.0,307869.890208,2399590.25015,33.002431,0.350874,HO,1,1,1,1,0,0
1190,3,3,H,9674,1.0,307951.873184,2399642.004454,307948.87584,2399588.998853,1.0,307950.374512,2399615.501653,53.09028,0.056488,HP,1,0,1,0,0,0
1195,3,3,H,9761,1.0,307975.56416,2399944.251846,308000.904864,2399941.25447,1.0,307988.234512,2399942.753158,25.517358,1.688532,HV,1,0,1,0,0,0
1196,3,3,H,9762,1.0,308000.904864,2399941.25447,308008.68624,2399938.881094,1.0,308004.795552,2399940.067782,8.135277,1.866841,HV,1,0,1,0,0,0
1199,3,3,H,9808,1.0,308472.122432,2399907.230342,308480.24944,2399914.249734,1.0,308476.185936,2399910.740038,10.738721,0.858396,HO,1,0,1,0,0,0
1200,3,3,H,9816,1.0,308749.937473,2400032.25031,308773.435745,2400037.997606,1.0,308761.686609,2400035.123958,24.190911,1.330922,HV,1,0,1,0,0,0
1215,3,3,H,10076,0.0,308905.406113,2400466.000614,308927.405729,2400461.751974,1.0,308916.405921,2400463.876294,22.406116,1.761571,HV,1,0,1,0,0,0
1219,3,3,H,10114,1.0,308731.939073,2400516.998438,308770.562113,2400508.74855,1.0,308751.250593,2400512.873494,39.494302,1.781234,HV,1,0,1,0,0,0
1221,3,3,H,10158,1.0,308612.123456,2400562.496326,308671.343776,2400545.749222,1.0,308641.733616,2400554.122774,61.542764,1.846393,HV,1,0,1,0,0,0
1232,3,3,H,12834,1.0,307972.717856,2399917.494502,307975.56416,2399944.251846,1.0,307974.141008,2399930.873174,26.908305,0.105976,HP,1,0,1,0,0,0
1236,3,3,H,12843,1.0,308664.592576,2400426.249958,308681.725184,2400500.037798,1.0,308673.15888,2400463.143878,75.75072,0.228145,HP,1,0,1,0,0,0
1253,3,4,H,9870,1.0,309309.123137,2400110.82823,309300.437153,2400062.499814,1.0,309304.780145,2400086.664022,49.102771,0.17783,HP,1,0,1,0,0,0
1270,3,4,H,9960,1.0,309784.937857,2400208.246406,309829.18877,2400196.967942,1.0,309807.063314,2400202.607174,45.6656,1.820358,HV,1,0,1,0,0,0
1286,3,4,H,10069,1.0,309131.094913,2400439.752358,309147.594657,2400446.503558,1.0,309139.344785,2400443.127958,17.827514,1.18241,HO,1,0,1,0,0,0
1305,3,5,H,9705,1.0,310327.18749,2399708.745478,310337.62349,2399747.753926,1.0,310332.40549,2399728.249702,40.380306,0.26141,HP,1,0,1,0,0,0
1306,3,5,H,9710,1.0,310717.405986,2399759.49591,310726.563362,2399745.251366,1.0,310721.984674,2399752.373638,16.934124,2.570247,HO,1,0,1,0,0,0
1307,3,5,H,9711,1.0,310726.563362,2399745.251366,310727.841986,2399728.25687,1.0,310727.202674,2399736.754118,17.042528,3.066497,HP,1,0,1,0,0,0
1308,3,5,H,9714,1.0,310719.346562,2399762.106214,310730.46493,2399745.948294,1.0,310724.905746,2399754.027254,19.613681,2.538894,HO,1,0,1,0,0,0
1309,3,5,H,9715,1.0,310730.46493,2399745.948294,310732.068834,2399727.96119,1.0,310731.266882,2399736.954742,18.058472,3.052658,HP,1,0,1,0,0,0
1316,3,5,H,9868,1.0,310696.217538,2399800.250406,310705.84237,2399792.000582,1.0,310701.029954,2399796.125494,12.676632,2.279421,HO,1,0,1,0,0,0
1317,3,5,H,9869,1.0,310705.84237,2399792.000582,310720.965954,2399785.273638,1.0,310713.404162,2399788.63711,16.552177,1.989316,HO,1,0,1,0,0,0
1319,3,5,H,9887,1.0,310159.804386,2400082.891142,310172.29117,2400125.62007,1.0,310166.047778,2400104.255606,44.516076,0.284316,HP,1,1,1,0,0,1
1322,3,5,H,9930,1.0,310646.594722,2400159.999398,310661.719458,2400140.50231,1.0,310654.15709,2400150.250854,24.675779,2.481818,HO,1,0,1,0,0,0
1330,3,5,H,10049,1.0,310450.347458,2400394.51463,310470.055618,2400358.079494,1.0,310460.201538,2400376.297062,41.423794,2.645754,HO,1,0,1,0,0,0
1354,3,6,H,9659,1.0,311217.251523,2399609.499814,311249.810851,2399624.006086,1.0,311233.531187,2399616.75295,35.64466,1.151663,HO,1,0,1,0,0,0
1356,3,6,H,9679,1.0,311200.332675,2399652.76023,311217.251523,2399609.499814,1.0,311208.792099,2399631.130022,46.451168,2.768788,HO,1,0,1,0,0,0
1360,3,6,H,9749,1.0,311616.874755,2399894.243558,311581.125379,2399895.494854,1.0,311599.000067,2399894.869206,35.771268,1.605784,HV,1,0,1,0,0,0
1367,3,6,H,10082,1.0,311397.936931,2400474.005478,311397.476643,2400468.525222,1.0,311397.706787,2400471.26535,5.499552,0.083794,HP,1,0,1,0,0,0
1368,3,6,H,10085,1.0,311341.109411,2400472.993318,311327.132099,2400470.144806,1.0,311334.120755,2400471.569062,14.264616,1.369754,HV,1,0,1,0,0,0
1369,3,6,H,10131,1.0,311274.092995,2400479.50295,311280.967395,2400541.233382,1.0,311277.530195,2400510.368166,62.112025,0.110905,HP,1,0,1,0,0,0
1385,3,7,H,9915,1.0,312815.019748,2400157.589158,312825.903652,2400078.423046,1.0,312820.4617,2400118.006102,79.910779,3.004967,HP,1,0,1,0,0,0
1386,3,7,H,9916,1.0,312825.903652,2400078.423046,312823.063076,2400078.654694,1.0,312824.483364,2400078.53887,2.850006,1.652166,HV,1,0,1,0,0,0
1388,3,7,H,9938,1.0,312614.654404,2400180.500326,312614.65418,2400145.109158,1.0,312614.654292,2400162.804742,35.391168,6e-06,HP,1,0,1,0,0,0
1396,3,7,H,10007,1.0,312796.34394,2400354.751238,312796.22026,2400315.248006,1.0,312796.2821,2400334.999622,39.503426,0.003131,HP,1,0,1,0,0,0
1399,3,7,H,10127,1.0,312802.531332,2400516.25623,312812.950436,2400511.358406,1.0,312807.740884,2400513.807318,11.51288,2.010224,HO,1,0,1,0,0,0
1400,3,7,H,10152,1.0,312789.812772,2400535.244998,312792.342724,2400550.50695,1.0,312791.077748,2400542.875974,15.470224,0.164275,HP,1,0,1,0,0,0
1402,3,7,H,12925,1.0,312185.812868,2399893.748774,312193.84266,2399911.004998,1.0,312189.827764,2399902.376886,19.032993,0.435527,HO,1,0,1,0,0,0
1404,3,7,H,12927,1.0,312269.856068,2400036.244102,312273.000164,2400028.24887,1.0,312271.428116,2400032.246486,8.591221,2.766922,HO,1,0,1,0,0,0
1423,4,2,H,9622,1.0,307895.155424,2399184.494181,307912.0952,2399240.744485,1.0,307903.625312,2399212.619333,58.745661,0.292511,HP,1,1,1,0,0,1
1432,4,2,H,9638,1.0,307869.842016,2399532.748549,307881.1856,2399555.242949,1.0,307875.513808,2399543.995749,25.192755,0.46707,HO,1,1,1,1,0,0
1454,4,3,H,9109,0.0,308887.064001,2398838.756677,308938.061921,2398837.244549,1.0,308912.562961,2398838.000613,51.020333,1.600438,HV,1,0,1,0,0,0
1460,4,3,H,9167,1.0,308676.376256,2398855.503781,308717.845568,2398895.254373,1.0,308697.110912,2398875.379077,57.444002,0.806556,HO,1,0,1,0,0,0
1464,4,3,H,9250,1.0,308568.8016,2399034.315141,308584.28016,2399035.501957,1.0,308576.54088,2399034.908549,15.523993,1.494271,HV,1,1,1,1,0,0
1470,4,3,H,9311,1.0,308581.069152,2399090.176325,308596.531488,2399115.598117,1.0,308588.80032,2399102.887221,29.754854,0.54645,HO,1,1,1,0,0,1
1474,4,3,H,9390,1.0,307959.531936,2399194.257029,308014.40736,2399188.757957,1.0,307986.969648,2399191.507493,55.150267,1.670673,HV,1,0,1,0,0,0
1476,4,3,H,9621,1.0,307954.843168,2399553.249477,307962.281824,2399528.005157,1.0,307958.562496,2399540.627317,26.317471,2.855036,HP,1,0,1,0,0,0
1485,4,3,H,12976,1.0,307977.406592,2399243.756133,307985.656448,2399241.006213,1.0,307981.53152,2399242.381173,8.696102,1.892543,HV,1,0,1,0,0,0
1487,4,3,H,12978,1.0,307988.406368,2399247.743045,307980.156544,2399250.493029,1.0,307984.281456,2399249.118037,8.696092,1.892552,HV,1,0,1,0,0,0
1495,4,4,H,9081,1.0,309796.501089,2398782.505061,309756.998145,2398805.742885,1.0,309776.749617,2398794.123973,45.830984,2.102535,HO,1,0,1,0,0,0
1497,4,4,H,9155,1.0,309019.158049,2398864.743173,309038.407713,2398863.506213,1.0,309028.782881,2398864.124693,19.289366,1.634967,HV,1,0,1,0,0,0
1499,4,4,H,9269,1.0,309112.780129,2399054.504197,309144.403393,2399062.511525,1.0,309128.591761,2399058.507861,32.621283,1.322799,HV,1,0,1,0,0,0
1501,4,4,H,9398,1.0,309176.727681,2399162.809701,309181.625281,2399207.002885,1.0,309179.176481,2399184.906293,44.463738,0.110372,HP,1,0,1,0,0,0
1534,4,5,H,9102,1.0,310472.000066,2398661.246693,310515.655554,2398659.748037,1.0,310493.82781,2398660.497365,43.681204,1.605112,HV,1,0,1,0,0,0
1537,4,5,H,9119,1.0,310655.63117,2398835.338309,310658.969506,2398832.005477,1.0,310657.300338,2398833.671893,4.71723,2.355369,HO,1,0,1,0,0,0
1545,4,5,H,9192,1.0,310500.654562,2398920.498725,310537.407778,2398930.247237,1.0,310519.03117,2398925.372981,38.024103,1.311524,HV,1,0,1,0,0,0
1562,4,5,H,9519,1.0,310135.405634,2399319.750917,310135.404834,2399352.229253,1.0,310135.405234,2399335.990085,32.478336,3.141568,HP,1,0,1,0,0,0
1563,4,5,H,9524,1.0,310001.00173,2399327.505989,310019.220194,2399367.998789,1.0,310010.110962,2399347.752389,44.402469,0.422786,HO,1,0,1,0,0,0
1565,4,5,H,9549,1.0,310302.437922,2399390.245797,310327.18749,2399399.252133,1.0,310314.812706,2399394.748965,26.337335,1.221794,HV,1,0,1,0,0,0
1569,4,5,H,9576,1.0,310329.148738,2399400.038661,310353.312066,2399409.742853,1.0,310341.230402,2399404.890757,26.039158,1.188904,HO,1,0,1,0,0,0
1572,4,5,H,9609,1.0,310825.785026,2399144.927397,310889.942787,2399138.282501,1.0,310857.863906,2399141.604949,64.500953,1.674,HV,1,0,1,0,0,0
1587,4,5,H,13145,1.0,310469.250146,2398810.005829,310484.251202,2398799.253445,1.0,310476.750674,2398804.629637,18.456583,2.192692,HO,1,0,1,0,0,0
1588,4,5,H,13146,1.0,310484.251202,2398799.253445,310486.904738,2398789.504901,1.0,310485.57797,2398794.379173,10.103235,2.875833,HP,1,0,1,0,0,0
1591,4,5,H,14777,1.0,310816.657222,2398772.11344,310825.712436,2398813.364971,1.0,310821.184829,2398792.739206,42.233703,0.216085,HP,1,0,1,0,0,0
1592,4,6,H,9029,1.0,311472.638147,2398605.998437,311494.061795,2398637.006245,1.0,311483.349971,2398621.502341,37.688949,0.6046,HO,1,0,1,0,0,0
1609,4,6,H,9215,1.0,311668.780131,2398947.998277,311659.252867,2398965.994213,1.0,311664.016499,2398956.996245,20.362281,2.654693,HO,1,0,1,0,0,0
1617,4,6,H,9344,1.0,311555.468323,2399151.494725,311605.998659,2399165.244485,1.0,311580.733491,2399158.369605,52.36765,1.30512,HV,1,0,1,0,0,0
1619,4,6,H,9349,1.0,311667.405155,2399001.498597,311663.280227,2398973.999109,1.0,311665.342691,2398987.748853,27.807137,0.14889,HP,1,0,1,0,0,0
1620,4,6,H,9430,1.0,311665.137347,2398971.379877,311669.803459,2399001.947237,1.0,311667.470403,2398986.663557,30.92145,0.151481,HP,1,0,1,0,0,0
1622,4,6,H,9438,1.0,311713.686915,2399209.505413,311747.937603,2399202.245125,1.0,311730.812259,2399205.875269,35.011732,1.779679,HV,1,0,1,0,0,0
1628,4,6,H,9498,1.0,311799.337891,2399322.588069,311887.374051,2399295.248741,1.0,311843.355971,2399308.918405,92.183536,1.871901,HV,1,0,1,0,0,0
1635,4,6,H,13169,0.0,311469.532099,2398601.503397,311410.875779,2398556.501125,0.0,311440.203939,2398579.002261,73.930835,0.916366,HO,1,0,1,0,0,0
1660,4,7,H,9093,1.0,312439.468516,2398827.246629,312455.968292,2398802.003397,1.0,312447.718404,2398814.625013,30.15731,2.562669,HO,1,0,1,0,0,0
1663,4,7,H,9111,1.0,312217.88218,2398831.144421,312208.725476,2398842.167461,1.0,312213.303828,2398836.655941,14.33013,2.448418,HO,1,0,1,0,0,0
1664,4,7,H,9112,1.0,312212.84554,2398842.494277,312220.187236,2398832.747621,1.0,312216.516388,2398837.620949,12.202369,2.496013,HO,1,0,1,0,0,0
1668,4,7,H,9121,1.0,312132.092452,2398824.250405,312172.530532,2398854.747237,1.0,312152.311492,2398839.498821,50.648742,0.924637,HO,1,0,1,0,0,0
1671,4,7,H,9134,1.0,312346.217636,2398846.250021,312389.061956,2398866.998373,1.0,312367.639796,2398856.624197,47.603885,1.119809,HO,1,0,1,0,0,0
1675,4,7,H,9179,1.0,312458.498244,2398874.506053,312485.282916,2398911.244997,1.0,312471.89058,2398892.875525,45.466127,0.62996,HO,1,0,1,0,0,0
1676,4,7,H,9185,1.0,312336.469092,2398901.249061,312353.532612,2398917.253989,1.0,312345.000852,2398909.251525,23.394902,0.817399,HO,1,0,1,0,0,0
1677,4,7,H,9189,1.0,312408.999076,2398928.995973,312407.6241,2398920.251333,1.0,312408.311588,2398924.623653,8.852078,0.15596,HP,1,0,1,0,0,0
1679,4,7,H,9203,1.0,312458.595012,2398946.745477,312462.279428,2398941.756165,1.0,312460.43722,2398944.250821,6.20227,2.505517,HO,1,0,1,0,0,0
1680,4,7,H,9230,1.0,312713.84586,2398949.495973,312739.011268,2398975.196293,1.0,312726.428564,2398962.346133,35.96949,0.774882,HO,1,0,1,0,0,0
1685,4,7,H,9375,1.0,312028.432484,2399183.464869,312066.093572,2399154.506405,1.0,312047.263028,2399168.985637,47.50737,2.226298,HO,1,0,1,0,0,0
1686,4,7,H,9378,1.0,312024.618852,2399185.369701,312028.432484,2399183.464869,1.0,312026.525668,2399184.417285,4.262883,2.034028,HO,1,0,1,0,0,0
1694,4,7,H,9469,1.0,312705.607812,2399252.620805,312720.157892,2399268.087397,1.0,312712.882852,2399260.354101,21.234884,0.754874,HO,1,1,1,0,0,1
1699,4,7,H,9492,1.0,312790.032868,2399299.002565,312811.68874,2399293.750085,1.0,312800.860804,2399296.376325,22.283746,1.808744,HV,1,0,1,0,0,0
1701,4,7,H,9494,1.0,312538.343204,2399301.505157,312562.749028,2399252.995557,1.0,312550.546116,2399277.250357,54.30309,2.675458,HO,1,0,1,0,0,0
1709,4,7,H,9522,1.0,312183.53034,2399343.001829,312181.124132,2399328.495557,1.0,312182.327236,2399335.748693,14.704481,0.164377,HP,1,0,1,0,0,0
1722,4,7,H,13202,1.0,312330.281668,2398778.999877,312335.217796,2398793.753509,1.0,312332.749732,2398786.376693,15.557475,0.322863,HP,1,0,1,0,0,0
1725,4,7,H,13205,1.0,312361.90602,2398928.990469,312375.875972,2398932.749829,1.0,312368.890996,2398930.870149,14.46694,1.30792,HV,1,0,1,0,0,0
1728,4,7,H,13220,0.0,312882.843716,2399365.001445,312885.373668,2399345.999173,0.0,312884.108692,2399355.500309,19.16995,3.009232,HP,1,0,1,0,0,0
1735,4,8,H,9004,1.0,313682.327077,2398589.655045,313714.642917,2398634.220165,1.0,313698.484997,2398611.937605,55.048737,0.627398,HO,1,1,1,0,0,1
1751,4,8,H,9314,1.0,313731.094693,2399134.500229,313752.420677,2399099.649733,1.0,313741.757685,2399117.074981,40.857737,2.592449,HO,1,1,1,1,0,0
1752,4,8,H,9323,1.0,312968.540132,2399149.280933,312973.00106,2399136.246117,1.0,312970.770596,2399142.763525,13.777021,2.811855,HP,1,1,1,1,0,0
1754,4,8,H,9330,1.0,313558.218853,2399109.067781,313569.560997,2399088.789349,1.0,313563.889925,2399098.928565,23.234867,2.631622,HO,1,0,1,0,0,0
1757,4,8,H,9336,1.0,312970.831492,2399148.478981,312974.612228,2399137.480517,1.0,312972.72186,2399142.979749,11.630141,2.810495,HP,1,1,1,1,0,0
1764,4,8,H,9379,1.0,312978.622084,2399166.236965,312996.949476,2399176.595909,1.0,312987.78578,2399171.416437,21.05234,1.056346,HO,1,1,1,0,0,1
1770,4,8,H,9420,1.0,312977.476388,2399164.747557,312967.85274,2399151.801445,1.0,312972.664564,2399158.274501,16.131225,0.639239,HO,1,1,1,1,0,0
1778,4,8,H,13210,1.0,312886.624804,2399384.740261,312890.529828,2399391.249669,1.0,312888.577316,2399387.994965,7.59089,0.540349,HO,1,0,1,0,0,0
1781,4,8,H,13217,1.0,312965.909444,2399457.058885,312967.96858,2399433.255461,1.0,312966.939012,2399445.157173,23.892322,3.055302,HP,1,0,1,0,0,0
1793,4,9,H,9235,1.0,314018.657381,2398984.751493,314014.669509,2398971.468101,1.0,314016.663445,2398978.109797,13.869089,0.291654,HP,1,0,1,0,0,0
1809,4,9,H,9563,1.0,314299.355686,2399406.484901,314313.218374,2399421.607813,1.0,314306.28703,2399414.046357,20.515277,0.741948,HO,1,1,1,0,0,1
1811,4,9,H,9568,1.0,314298.210022,2399408.088837,314311.928038,2399423.170245,1.0,314305.06903,2399415.629541,20.387075,0.738093,HO,1,1,1,0,0,1
1818,4,9,H,9595,1.0,314055.561701,2399381.501157,314034.373285,2399385.749765,1.0,314044.967493,2399383.625461,21.610175,1.768688,HV,1,0,1,0,0,0
1821,4,9,H,13314,1.0,314271.281926,2399085.743269,314278.033126,2399073.244773,1.0,314274.657526,2399079.494021,14.20532,2.646335,HO,1,0,1,0,0,0
1826,5,2,H,8321,1.0,307788.594784,2397613.005764,307800.282016,2397613.005764,1.0,307794.4384,2397613.005764,11.687232,1.570796,HV,1,0,1,0,0,0
1853,5,3,H,8644,1.0,308640.65024,2398047.13306,308664.813696,2398027.780132,1.0,308652.731968,2398037.456596,30.958172,2.246096,HO,1,0,1,0,0,0
1855,5,3,H,8842,1.0,308765.282241,2398321.751268,308785.686881,2398315.75658,1.0,308775.484561,2398318.753924,21.267008,1.856547,HV,1,0,1,0,0,0
1859,5,3,H,8991,1.0,308586.923296,2398554.538277,308629.6544,2398583.244133,1.0,308608.288848,2398568.891205,51.477893,0.979263,HO,1,0,1,0,0,0
1869,5,4,H,8362,1.0,309003.936993,2397641.000068,309038.875265,2397671.495396,1.0,309021.406129,2397656.247732,46.375078,0.853194,HO,1,0,1,0,0,0
1870,5,4,H,8372,1.0,308971.845057,2397642.498724,308968.998945,2397681.753924,1.0,308970.422001,2397662.126324,39.35824,3.069216,HP,1,0,1,0,0,0
1872,5,4,H,8390,1.0,309041.749057,2397689.000452,309038.875265,2397671.495396,1.0,309040.312161,2397680.247924,17.739382,0.162718,HP,1,0,1,0,0,0
1873,5,4,H,8391,1.0,309040.373089,2397722.491236,309043.344545,2397722.57242,1.0,309041.858817,2397722.531828,2.972565,1.543482,HV,1,0,1,0,0,0
1881,5,4,H,8465,1.0,309825.032578,2397820.751236,309857.220386,2397807.743268,1.0,309841.126482,2397814.247252,34.716887,1.954856,HO,1,0,1,0,0,0
1899,5,4,H,13121,0.0,309910.404706,2397756.250532,309923.946146,2397794.851844,0.0,309917.175426,2397775.551188,40.907602,0.33739,HP,1,0,1,0,0,0
1900,5,4,H,13124,0.0,309892.185922,2397888.000996,309933.531554,2397884.247108,1.0,309912.858738,2397886.124052,41.515695,1.661341,HV,1,0,1,0,0,0
1916,5,5,H,8516,1.0,310058.998114,2397872.752548,310062.99933,2397885.498436,1.0,310060.998722,2397879.125492,13.359169,0.30418,HP,1,0,1,0,0,0
1918,5,5,H,8518,1.0,310074.562946,2397884.247108,310075.937826,2397902.49434,1.0,310075.250386,2397893.370724,18.298955,0.075205,HP,1,0,1,0,0,0
1919,5,5,H,8519,1.0,310075.937826,2397902.49434,310078.252322,2397909.541348,1.0,310077.095074,2397906.017844,7.417359,0.317337,HP,1,0,1,0,0,0
1926,5,5,H,8616,1.0,310472.90829,2397998.244708,310481.968706,2398032.002404,1.0,310477.438498,2398015.123556,34.952442,0.262216,HP,1,0,1,0,0,0
1927,5,5,H,8623,1.0,310488.612994,2398034.19594,310478.07277,2397996.617796,1.0,310483.342882,2398015.406868,39.028364,0.273461,HP,1,0,1,0,0,0
1935,5,5,H,8700,1.0,310293.156898,2398123.755236,310342.188546,2398119.753476,1.0,310317.672722,2398121.754356,49.19468,1.652232,HV,1,0,1,0,0,0
1944,5,5,H,8803,1.0,310033.093666,2398280.254596,310049.937058,2398285.245412,1.0,310041.515362,2398282.750004,17.567245,1.282731,HV,1,0,1,0,0,0
1950,5,5,H,8917,0.0,310892.344419,2398455.247396,310930.499971,2398440.246596,0.0,310911.422195,2398447.746996,40.998416,1.945382,HO,1,0,1,0,0,0
1983,5,6,H,8419,1.0,311385.332483,2397713.063364,311387.260003,2397711.701124,1.0,311386.296243,2397712.382244,2.360303,2.186026,HO,1,0,1,0,0,0
1985,5,6,H,8424,1.0,311809.467843,2397745.250852,311835.688675,2397770.247812,1.0,311822.578259,2397757.749332,36.226786,0.809289,HO,1,0,1,0,0,0
1991,5,6,H,8486,1.0,311885.187843,2397810.49322,311885.187843,2397768.501764,1.0,311885.187843,2397789.497492,41.991456,0.0,HP,1,0,1,0,0,0
1999,5,6,H,8579,1.0,311799.939331,2397934.502788,311786.904387,2397977.498148,1.0,311793.421859,2397956.000468,44.927839,2.847229,HP,1,0,1,0,0,0
2002,5,6,H,8585,1.0,311552.250915,2397965.494436,311544.001059,2397927.504196,1.0,311548.125987,2397946.499316,38.87568,0.213837,HP,1,0,1,0,0,0
2005,5,6,H,8592,1.0,311690.436003,2397990.5057,311701.092099,2397982.255876,1.0,311695.764051,2397986.380788,13.476349,2.229599,HO,1,0,1,0,0,0
2007,5,6,H,8594,1.0,311700.060867,2397965.494436,311672.561315,2397967.749604,1.0,311686.311091,2397966.62202,27.591867,1.652621,HV,1,0,1,0,0,0
2014,5,6,H,8708,1.0,311740.595331,2398140.254436,311791.592931,2398112.244484,1.0,311766.094131,2398126.24946,58.183439,2.073056,HO,1,0,1,0,0,0
2017,5,6,H,8730,1.0,311762.594883,2398164.494916,311808.312867,2398133.503236,1.0,311785.453875,2398148.999076,55.232403,2.166527,HO,1,0,1,0,0,0
2021,5,6,H,8764,1.0,311788.279363,2398206.253284,311851.153443,2398154.178916,1.0,311819.716403,2398180.2161,81.638776,2.262517,HO,1,0,1,0,0,0
2023,5,6,H,8767,1.0,311806.717859,2398223.24778,311868.308579,2398168.889412,1.0,311837.513219,2398196.068596,82.147726,2.2939,HO,1,0,1,0,0,0
2026,5,6,H,8782,1.0,311689.509059,2398108.091908,311690.785251,2398103.137764,1.0,311690.147155,2398105.614836,5.115878,2.889473,HP,1,0,1,0,0,0
2029,5,6,H,8798,0.0,311904.666755,2398223.232228,311892.751715,2398190.809604,0.0,311898.709235,2398207.020916,34.542651,0.352172,HO,1,1,1,0,0,1
2033,5,6,H,8868,1.0,311877.056003,2398339.976484,311893.095427,2398364.493892,1.0,311885.075715,2398352.235188,29.297891,0.579326,HO,1,1,1,0,0,1
